airport,year,X.month,carrier,arr_flights,arr_del15,carrier_ct,X.weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,X.arr_delay,X.carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,Latitude,Longitude
CLT,2011,9,CO,84,25,4.74,0.02,16.53,0,3.72,1,0,986,251,1,537,0,197,35.214,-80.943139
CLT,2007,3,YV,2045,584,199,17,130,0,238,35,1,26255,9469,1065,3535,0,12186,35.214,-80.943139
CLT,2012,9,EV,440,89,24.67,0,24.25,0,40.07,8,0,6009,1728,0,1239,0,3042,35.214,-80.943139
CLT,2003,12,UA,233,57,16.78,0.57,13.68,0,25.97,0,0,2997,864,35,438,0,1660,35.214,-80.943139
CLT,2005,3,OH,334,87,20.5,14.36,49.58,1.54,1.01,17,0,3370,917,634,1711,43,65,35.214,-80.943139
CLT,2014,1,EV,541,184,83.03,3.91,43.55,0,53.51,83,1,14034,6838,424,2706,0,4066,35.214,-80.943139
CLT,2014,6,DL,529,138,52.86,9.19,37.85,0,38.1,0,1,7248,3113,620,1868,0,1647,35.214,-80.943139
CLT,2013,8,WN,183,51,24.13,4.32,5.73,0,16.82,0,0,2261,969,178,209,0,905,35.214,-80.943139
CLT,2015,10,B6,116,26,10.31,0,9.17,0,6.53,0,1,1212,502,0,300,0,410,35.214,-80.943139
CLT,2007,11,DL,249,32,12.91,0,12.56,0,6.53,1,0,1166,510,0,339,0,317,35.214,-80.943139
CLT,2009,6,CO,127,33,5.51,2.87,18.11,0,6.51,0,0,1628,204,289,707,0,428,35.214,-80.943139
CLT,2004,9,OH,112,10,5.68,0,4.32,0,0,2,0,246,142,0,104,0,0,35.214,-80.943139
CLT,2003,6,UA,210,44,9.28,3.09,16.98,0,14.65,0,1,2476,448,199,601,0,1228,35.214,-80.943139
CLT,2008,8,EV,24,9,5.41,0,3.2,0,0.39,1,0,712,337,0,322,0,53,35.214,-80.943139
CLT,2015,5,AA,367,71,28.65,6.12,12.21,0,24.02,5,1,2953,930,543,501,0,979,35.214,-80.943139
CLT,2015,10,AA,8258,895,269.45,10.66,331.79,3.85,279.24,31,3,38378,12895,1064,8682,95,15642,35.214,-80.943139
CLT,2009,8,B6,207,52,13.66,0.05,19.92,0,18.37,3,0,3070,794,13,949,0,1314,35.214,-80.943139
CLT,2009,12,MQ,241,70,19.6,10.2,29.88,0,10.32,11,0,3966,996,918,1290,0,762,35.214,-80.943139
CLT,2007,5,OH,188,55,12.21,6.42,34.71,0,1.66,3,0,2917,905,409,1345,0,258,35.214,-80.943139
CLT,2004,5,MQ,246,69,24.37,3.8,30.72,0,10.11,6,0,3467,1222,202,1384,0,659,35.214,-80.943139
CLT,2004,8,TZ,111,19,4.98,0,8.53,0,5.49,0,0,842,267,0,323,0,252,35.214,-80.943139
CLT,2008,9,EV,23,3,1.56,0,1.44,0,0,0,0,140,100,0,40,0,0,35.214,-80.943139
CLT,2008,8,B6,186,65,19.23,0.52,30.79,0,14.46,8,0,4266,1280,61,1657,0,1268,35.214,-80.943139
CLT,2006,5,UA,154,39,15.78,0,9.76,0,13.46,3,4,2492,815,0,687,0,990,35.214,-80.943139
CLT,2016,5,OO,118,32,8.1,1.79,8.85,0,13.27,0,1,3525,1546,127,425,0,1427,35.214,-80.943139
CLT,2010,1,MQ,243,60,16.53,2.41,28.98,0,12.08,11,1,2437,944,151,813,0,529,35.214,-80.943139
CLT,2008,9,YV,1714,426,183,10,166.54,2,64.46,26,2,20208,9873,787,5360,173,4015,35.214,-80.943139
CLT,2004,12,EV,62,15,5.37,2.83,6.8,0,0,6,0,604,255,131,218,0,0,35.214,-80.943139
CLT,2008,9,XE,468,90,27.72,1.27,41.17,0,19.84,20,1,3728,1224,75,1107,0,1322,35.214,-80.943139
CLT,2016,5,WN,181,40,12.47,0.32,14.9,0.69,11.62,0,0,1742,699,20,445,11,567,35.214,-80.943139
CLT,2009,1,OH,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.214,-80.943139
CLT,2011,9,MQ,408,109,26.46,2.88,66.96,0,12.7,10,1,4246,1017,221,2292,0,716,35.214,-80.943139
CLT,2008,1,US,6456,1205,270.1,17.53,605.43,6.2,305.73,87,5,49058,13201,1854,17877,154,15972,35.214,-80.943139
CLT,2007,12,EV,4,3,0.7,0,2.3,0,0,0,0,96,39,0,57,0,0,35.214,-80.943139
CLT,2013,5,AA,169,41,12.1,2.16,7.57,0,19.17,2,0,2684,537,123,420,0,1604,35.214,-80.943139
CLT,2006,6,DL,140,30,6.84,1.27,10.37,0,11.52,5,0,1908,360,83,515,0,950,35.214,-80.943139
CLT,2008,10,XE,561,124,29.68,4.17,54.13,0.72,35.3,3,0,6489,1596,544,1713,18,2618,35.214,-80.943139
CLT,2013,2,MQ,404,120,23.23,14.35,53.15,0,29.27,17,0,5906,1237,790,2152,0,1727,35.214,-80.943139
CLT,2009,4,FL,180,42,5.59,0.56,10.36,0,25.49,1,0,2631,161,121,462,0,1887,35.214,-80.943139
CLT,2004,10,TZ,114,14,2.84,0,7.6,0,3.57,2,0,374,53,0,224,0,97,35.214,-80.943139
CLT,2016,2,EV,114,32,8.24,0,9.06,0,14.7,14,0,2075,481,0,363,0,1231,35.214,-80.943139
CLT,2004,2,CO,7,2,0,0,0.78,0.33,0.9,0,0,83,0,0,27,12,44,35.214,-80.943139
CLT,2007,10,OH,167,42,14.45,11.78,12.99,0.78,2,6,0,2539,1110,734,602,35,58,35.214,-80.943139
CLT,2005,1,EV,61,13,5.38,2.21,3.42,0,2,5,0,474,194,102,117,0,61,35.214,-80.943139
CLT,2006,10,B6,124,50,9.21,0,29.18,0,11.6,0,0,2158,371,0,956,0,831,35.214,-80.943139
CLT,2007,9,9E,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35.214,-80.943139
CLT,2003,8,US,7158,1429,245.26,58.46,680.11,0,445.17,136,28,69279,11342,4325,27445,0,26167,35.214,-80.943139
CLT,2016,7,OO,135,34,8.35,1.27,13.65,0,10.72,3,2,2221,547,112,633,0,929,35.214,-80.943139
CLT,2013,3,FL,161,35,9.97,0.62,14.76,0,9.64,1,0,1665,287,53,564,0,761,35.214,-80.943139
CLT,2016,3,AA,8228,916,284.21,11.99,340.3,8.05,271.44,34,7,44493,18385,1133,10395,286,14294,35.214,-80.943139
CLT,2014,3,US,7881,1133,366.45,15.53,392.32,3.78,354.91,117,4,50862,19057,1095,12179,159,18372,35.214,-80.943139
CLT,2008,5,OH,168,37,7.06,12.31,17.31,0,0.32,3,0,2197,403,990,734,0,70,35.214,-80.943139
CLT,2016,10,F9,97,13,1.99,0.16,4.11,0,6.74,2,0,964,89,4,136,0,735,35.214,-80.943139
CLT,2007,6,B6,175,60,15.47,1.79,25.76,0,16.97,7,0,4444,756,350,1730,0,1608,35.214,-80.943139
CLT,2008,11,9E,95,11,4,0,7,0,0,0,0,378,178,0,200,0,0,35.214,-80.943139
CLT,2009,5,UA,91,14,4.02,0.14,4.17,0,5.66,2,0,869,166,17,191,0,495,35.214,-80.943139
CLT,2011,9,OO,65,12,1.93,0,7.51,0,2.55,0,0,354,66,0,175,0,113,35.214,-80.943139
CLT,2004,4,US,6944,761,146.16,7.06,304.77,0,303.01,25,6,30655,7119,198,9143,0,14195,35.214,-80.943139
CLT,2012,3,MQ,447,68,19.81,3.37,32.81,0,12.01,3,4,2720,786,195,946,0,793,35.214,-80.943139
CLT,2012,8,DL,484,90,30.36,1.46,32.49,0,25.68,2,0,4354,1512,28,1109,0,1705,35.214,-80.943139
CLT,2013,7,DL,518,166,56.66,10.16,67.03,0,32.16,0,1,10256,4169,627,3267,0,2193,35.214,-80.943139
CLT,2006,9,US,5744,1107,259.31,21.32,511.36,0,315.01,70,4,46110,11722,1182,15459,0,17747,35.214,-80.943139
CLT,2013,4,UA,25,5,1.99,0,1.61,0,1.4,3,0,392,260,0,43,0,89,35.214,-80.943139
CLT,2011,9,AA,194,39,19.24,1.11,10.67,0,7.98,5,4,1884,928,87,402,0,467,35.214,-80.943139
CLT,2012,11,EV,453,100,26.83,0,34.37,0,38.8,6,0,5253,1796,0,1234,0,2223,35.214,-80.943139
CLT,2009,2,NW,164,24,9.1,0,13.73,0,1.17,0,0,1166,525,0,462,0,179,35.214,-80.943139
CLT,2010,9,DL,448,79,27.39,1.11,24.27,0,26.22,5,0,3645,1153,40,743,0,1709,35.214,-80.943139
CLT,2007,9,EV,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.214,-80.943139
CLT,2008,7,DL,220,71,17.61,3.08,30.99,0,19.32,5,0,4062,999,277,1424,0,1362,35.214,-80.943139
CLT,2006,8,AA,155,33,9.31,3.01,11.37,1.7,7.61,3,1,1577,543,169,478,76,311,35.214,-80.943139
CLT,2010,6,XE,333,95,25.11,2.58,31.72,1.24,34.36,2,0,4289,1095,98,1092,20,1984,35.214,-80.943139
CLT,2010,4,YV,1737,136,31,4,35.85,0,65.15,7,3,6955,2140,180,1029,0,3606,35.214,-80.943139
CLT,2009,12,9E,29,11,2.99,0,7.01,0,1,0,0,529,243,0,197,0,89,35.214,-80.943139
CLT,2013,1,UA,27,7,3.16,0,1.83,0,2.02,0,0,346,181,0,67,0,98,35.214,-80.943139
CLT,2015,1,UA,23,5,1,1.97,1.19,0,0.84,0,0,485,23,186,145,0,131,35.214,-80.943139
CLT,2005,9,AA,145,39,13.68,3.07,18.11,0,4.14,1,1,1593,695,175,497,0,226,35.214,-80.943139
CLT,2003,7,NW,211,38,18.52,0.25,17.4,0,1.82,6,2,1682,962,16,612,0,92,35.214,-80.943139
CLT,2009,12,NW,132,36,10.72,1.95,18.08,0,5.24,0,0,1172,401,67,483,0,221,35.214,-80.943139
CLT,2012,4,DL,440,57,17.36,0.33,20.65,0,18.65,0,0,2182,726,6,690,0,760,35.214,-80.943139
CLT,2006,2,AA,133,31,11.7,2.61,5.86,0,10.83,2,0,1780,643,135,290,0,712,35.214,-80.943139
CLT,2006,2,DL,180,33,14.41,0.94,2.98,0,14.67,3,0,1359,570,36,103,0,650,35.214,-80.943139
CLT,2006,6,UA,150,50,15.17,0,14.53,0,20.3,4,2,2283,768,0,501,0,1014,35.214,-80.943139
CLT,2012,11,US,7123,638,189.34,3.71,245.79,3.13,196.04,65,1,25901,11445,104,5611,95,8646,35.214,-80.943139
CLT,2004,4,OH,82,10,3.35,1.92,4.74,0,0,1,0,576,210,152,214,0,0,35.214,-80.943139
CLT,2010,7,OH,75,16,7.96,1.99,6.05,0,0,0,1,1376,751,266,359,0,0,35.214,-80.943139
CLT,2015,9,EV,352,64,15.34,0,36.65,0,12.01,3,1,3078,863,0,1506,0,709,35.214,-80.943139
CLT,2010,3,US,6560,1072,267.87,6.08,488.55,4.48,305.01,89,19,49942,15728,309,15698,111,18096,35.214,-80.943139
CLT,2011,12,EV,126,23,13.56,0,4.89,0,4.55,1,0,1603,1160,0,130,0,313,35.214,-80.943139
CLT,2012,5,US,7570,890,237.87,16.56,386.4,2.91,246.26,40,13,40859,14359,1184,12992,65,12259,35.214,-80.943139
CLT,2005,12,OH,296,74,31.02,13.93,26.94,0.11,2,16,0,3687,1759,846,1002,10,70,35.214,-80.943139
CLT,2011,8,AA,208,47,19.58,1.52,13.48,0,12.43,20,0,2144,1080,35,407,0,622,35.214,-80.943139
CLT,2010,7,EV,59,13,6.56,0.37,3.82,0,2.25,1,0,637,334,42,146,0,115,35.214,-80.943139
CLT,2011,2,B6,134,57,21.67,0.54,22.23,0,12.55,10,1,3592,1652,26,895,0,1019,35.214,-80.943139
CLT,2010,8,FL,182,42,5.78,0,8.99,0,27.23,0,0,1603,176,0,228,0,1199,35.214,-80.943139
CLT,2013,9,WN,176,32,14.63,0.84,2.24,0,14.29,2,0,1301,524,57,46,0,674,35.214,-80.943139
CLT,2011,9,XE,273,77,22.45,2.83,30.95,0,20.77,5,1,3895,1446,137,1059,0,1253,35.214,-80.943139
CLT,2010,3,UA,62,12,1.93,0.08,0.73,0,9.26,0,0,1141,105,15,67,0,954,35.214,-80.943139
CLT,2013,4,B6,116,29,17.19,0.14,7.35,0.69,3.64,2,0,1759,971,53,283,24,428,35.214,-80.943139
CLT,2014,9,DL,487,81,23.92,3.54,34.22,0,19.32,0,0,3752,1085,194,1480,0,993,35.214,-80.943139
CLT,2011,1,B6,167,65,32.49,0.26,16.65,0,15.6,15,0,4605,2460,11,1029,0,1105,35.214,-80.943139
CLT,2005,10,AA,150,30,9.34,0.63,13.12,0,6.91,3,0,1570,401,52,484,0,633,35.214,-80.943139
CLT,2003,10,EV,31,2,1,0,1,0,0,1,0,37,17,0,20,0,0,35.214,-80.943139
CLT,2004,2,EV,29,1,0.94,0,0.06,0,0,3,0,54,51,0,3,0,0,35.214,-80.943139
CLT,2003,11,US,7020,623,105.45,5.2,268.39,0,243.96,44,3,22413,4494,181,6875,0,10863,35.214,-80.943139
CLT,2013,3,B6,119,27,14.74,0.14,4.81,0,7.31,1,0,1499,763,7,204,0,525,35.214,-80.943139
CLT,2009,7,FL,247,87,17.12,1,35.23,0,33.66,0,0,4849,715,145,1309,0,2680,35.214,-80.943139
CLT,2015,2,UA,8,2,0,1,1,0,0,1,0,40,0,23,17,0,0,35.214,-80.943139
CLT,2012,12,B6,126,31,13.02,0,11.91,0,6.07,1,0,1690,711,0,377,0,602,35.214,-80.943139
CLT,2009,3,MQ,244,40,12.03,1.15,19.77,0,7.04,6,1,1579,448,124,600,0,407,35.214,-80.943139
CLT,2010,9,UA,52,7,1.35,0,3,0,2.65,1,0,215,105,0,53,0,57,35.214,-80.943139
CLT,2015,10,F9,61,5,1,0,1.6,0,2.4,0,0,259,59,0,50,0,150,35.214,-80.943139
CLT,2008,4,NW,192,64,27.15,0,34.04,0,2.81,0,0,2412,1104,0,1047,0,261,35.214,-80.943139
CLT,2013,8,UA,24,2,1.5,0,0,0,0.5,0,1,60,43,0,0,0,17,35.214,-80.943139
CLT,2008,8,YV,1775,513,241,24,180.04,2,65.96,58,1,26524,13427,1767,6825,238,4267,35.214,-80.943139
CLT,2003,12,TZ,105,20,2.68,0,9,0,8.32,0,0,883,181,0,279,0,423,35.214,-80.943139
CLT,2012,8,YV,2199,258,59.17,4.49,78.36,0.99,114.99,34,3,13799,3986,223,2573,21,6996,35.214,-80.943139
CLT,2006,8,MQ,457,120,44.45,6.66,39.65,0.29,28.95,16,2,6177,2388,306,1738,13,1732,35.214,-80.943139
CLT,2013,4,WN,102,30,9.59,3.14,5.6,0,11.66,0,0,1285,310,225,246,0,504,35.214,-80.943139
CLT,2009,5,MQ,238,49,18.01,4.2,14.61,0,12.18,2,0,2469,854,187,740,0,688,35.214,-80.943139
CLT,2003,8,NW,211,41,14.63,1.94,22.07,0,2.35,3,0,1650,613,192,718,0,127,35.214,-80.943139
CLT,2008,6,B6,178,43,9.76,0,24.53,0,8.71,9,1,2268,611,0,998,0,659,35.214,-80.943139
CLT,2004,6,US,6693,1156,246.94,39.98,442.94,0,426.14,41,23,59126,11423,2861,18681,0,26161,35.214,-80.943139
CLT,2005,3,NW,155,36,13.18,3.02,18.52,0,1.28,1,0,1613,552,368,574,0,119,35.214,-80.943139
CLT,2016,4,WN,173,52,16.68,1.38,18.1,0,15.84,1,0,1868,632,219,585,0,432,35.214,-80.943139
CLT,2009,8,FL,220,75,19.04,0,24.52,0,31.44,0,0,4570,779,0,1209,0,2582,35.214,-80.943139
CLT,2011,5,CO,80,16,4.16,1.15,8.38,0,2.31,0,1,779,194,80,324,0,181,35.214,-80.943139
CLT,2016,3,UA,60,7,3.2,1,1.1,0,1.7,1,0,728,169,341,31,0,187,35.214,-80.943139
CLT,2010,3,B6,150,31,15.56,0,5.57,0,9.88,3,0,2239,1157,0,345,0,737,35.214,-80.943139
CLT,2011,11,XE,317,57,25.02,0.89,11.29,0,19.8,1,0,3005,1273,95,406,0,1231,35.214,-80.943139
CLT,2008,8,OH,257,99,24.11,8.72,63.16,0,3,15,1,4970,1582,1008,2260,0,120,35.214,-80.943139
CLT,2007,6,FL,328,118,34.93,2.74,27.15,0,53.19,1,0,6385,1283,208,1340,0,3554,35.214,-80.943139
CLT,2010,8,9E,84,14,5.88,0,4.17,0,3.95,7,3,907,612,0,148,0,147,35.214,-80.943139
CLT,2014,8,DL,509,68,29.6,6.02,21.13,0,11.25,2,0,3470,1384,386,701,0,999,35.214,-80.943139
CLT,2010,3,CO,101,13,7.48,0,4.36,0,1.16,1,0,599,307,0,196,0,96,35.214,-80.943139
CLT,2011,7,B6,155,47,17.28,2.67,15.03,0,12.02,1,0,3330,1066,506,864,0,894,35.214,-80.943139
CLT,2016,5,DL,593,85,34.22,3.93,30.65,0,16.2,0,1,3469,1278,204,1299,0,688,35.214,-80.943139
CLT,2013,5,9E,177,41,11.75,1.81,10.52,0,16.92,4,0,2375,646,33,557,0,1139,35.214,-80.943139
CLT,2007,1,MQ,453,136,43.64,7.23,42.85,0,42.28,19,0,7533,2451,588,1675,0,2819,35.214,-80.943139
CLT,2012,11,OO,73,12,6.38,0,5.16,0,0.46,0,0,397,249,0,126,0,22,35.214,-80.943139
CLT,2015,10,WN,181,39,13.74,0,17.78,0,7.48,0,0,1676,576,0,528,0,572,35.214,-80.943139
CLT,2008,10,MQ,325,49,19.66,1.1,16.86,0,11.38,3,0,1881,946,17,516,0,402,35.214,-80.943139
CLT,2004,1,TZ,107,28,6.44,0.96,8.76,0,11.84,5,0,1798,310,176,334,0,978,35.214,-80.943139
CLT,2012,2,US,6928,610,167.17,8.2,251.33,1.56,181.74,20,4,26976,9475,451,7281,195,9574,35.214,-80.943139
CLT,2013,3,UA,28,10,4.45,0.33,2.03,0,3.19,1,0,428,136,6,50,0,236,35.214,-80.943139
CLT,2003,9,NW,207,44,20.9,0,20.45,0,2.65,3,0,1654,949,0,622,0,83,35.214,-80.943139
CLT,2005,2,US,7243,1192,362.96,35.09,401.88,0,392.08,65,3,50436,14818,1875,12779,0,20964,35.214,-80.943139
CLT,2008,5,XE,462,138,40,3.64,41.21,0,53.15,6,0,8328,2360,213,1731,0,4024,35.214,-80.943139
CLT,2005,6,RU,427,109,20.34,1.33,62.21,1,24.13,11,4,6067,1297,107,2843,61,1759,35.214,-80.943139
CLT,2005,3,MQ,279,49,17.35,0.68,15.98,0,14.99,2,0,1914,611,30,540,0,733,35.214,-80.943139
CLT,2016,1,EV,142,29,10.75,0,7.18,0,11.07,15,0,1548,626,0,319,0,603,35.214,-80.943139
CLT,2010,9,MQ,404,92,25.63,8.42,35.11,0,22.84,6,0,3829,1002,510,1332,0,985,35.214,-80.943139
CLT,2010,7,B6,217,68,24.16,0.36,23.14,0,20.34,4,0,4161,1367,23,1096,0,1675,35.214,-80.943139
CLT,2014,5,DL,527,82,28.01,5.52,26.57,1,20.91,0,1,3637,1140,327,973,191,1006,35.214,-80.943139
CLT,2008,12,DL,209,94,22.68,2.41,48.64,0,20.27,2,0,3671,978,79,1438,0,1176,35.214,-80.943139
CLT,2012,8,MQ,471,128,36.31,10.67,51.56,0,29.46,14,3,6177,1840,642,2017,0,1678,35.214,-80.943139
CLT,2005,6,AA,170,50,14.88,4.95,16.03,0,14.15,0,2,2267,593,313,544,0,817,35.214,-80.943139
CLT,2015,6,EV,399,146,38.09,3.49,58.42,0,46,26,0,10437,3605,439,2996,0,3397,35.214,-80.943139
CLT,2004,6,UA,240,65,22.34,1.14,16.42,0,25.11,3,1,3681,1207,70,802,0,1602,35.214,-80.943139
CLT,2014,6,B6,116,11,5.31,0,5.45,0,0.25,3,0,596,289,0,294,0,13,35.214,-80.943139
CLT,2014,2,DL,368,73,27.92,1,23.16,0,20.92,24,0,2920,1335,17,701,0,867,35.214,-80.943139
CLT,2011,7,FL,179,54,8.32,1.89,23.33,0,20.46,0,0,3625,331,358,1326,0,1610,35.214,-80.943139
CLT,2012,4,UA,56,14,6.01,0,2.34,0,5.66,0,0,877,405,0,128,0,344,35.214,-80.943139
CLT,2008,1,OO,59,10,6,1,1,0,2,1,0,474,249,120,65,0,40,35.214,-80.943139
CLT,2013,10,AA,178,54,24.44,0.07,8.25,0,21.24,0,0,2770,1249,11,243,0,1267,35.214,-80.943139
CLT,2009,11,9E,25,5,0.71,0,4.29,0,0,0,0,117,17,0,100,0,0,35.214,-80.943139
CLT,2007,2,EV,60,17,8.18,0.88,3.18,0.98,3.78,1,0,873,470,45,117,47,194,35.214,-80.943139
CLT,2009,7,CO,121,35,4.99,1.46,19.07,0,9.48,1,1,1924,153,87,1062,0,622,35.214,-80.943139
CLT,2007,5,MQ,456,115,28.5,1.53,53.67,0,31.3,7,0,5501,1328,129,1815,0,2229,35.214,-80.943139
CLT,2015,5,WN,149,45,17.17,0,8.17,0,19.66,0,0,1596,465,0,223,0,908,35.214,-80.943139
CLT,2004,6,RU,414,141,21.25,4.57,83.36,0.83,30.99,7,4,8348,1458,279,4295,59,2257,35.214,-80.943139
CLT,2015,7,UA,25,3,1.86,0.84,0.16,0,0.14,0,0,404,154,197,38,0,15,35.214,-80.943139
CLT,2006,10,AA,151,31,8.84,3.2,9.28,0,9.69,0,0,1119,263,184,248,0,424,35.214,-80.943139
CLT,2006,8,FL,309,88,20.19,0.17,30.47,0,37.16,3,0,4650,681,11,1576,0,2382,35.214,-80.943139
CLT,2007,10,B6,151,47,12.33,0,27.71,0,6.96,3,0,2299,606,0,1285,0,408,35.214,-80.943139
CLT,2010,10,XE,325,50,17.11,0.42,18.74,0,13.72,0,0,1943,731,14,540,0,658,35.214,-80.943139
CLT,2008,7,CO,24,16,3.79,0,7.96,0,4.26,0,1,1447,407,0,610,0,430,35.214,-80.943139
CLT,2015,6,WN,166,72,30.95,2.35,13.51,0.27,24.92,4,0,4716,1931,282,502,6,1995,35.214,-80.943139
CLT,2004,5,RU,410,108,13.1,6.43,66.22,0.15,22.1,12,0,6925,598,891,3118,11,2307,35.214,-80.943139
CLT,2012,9,FL,184,18,3.39,0,8.77,0,5.85,0,0,1026,165,0,408,0,453,35.214,-80.943139
CLT,2014,10,B6,118,10,1.42,0.05,5.32,0,3.21,0,1,597,93,5,256,0,243,35.214,-80.943139
CLT,2016,6,AA,7862,1440,405.18,42.2,518.31,1.35,472.97,53,15,87994,27035,4059,25696,42,31162,35.214,-80.943139
CLT,2008,5,YV,1957,353,127,10,148.96,0,67.04,37,2,17113,7151,571,5895,0,3496,35.214,-80.943139
CLT,2013,6,MQ,458,180,47.61,15.93,74.94,0,41.52,25,3,12933,3419,1421,4218,0,3875,35.214,-80.943139
CLT,2013,4,MQ,458,140,32.87,16.33,56.39,0,34.4,20,1,7092,2046,928,2121,0,1997,35.214,-80.943139
CLT,2008,4,AA,167,29,10.79,0.13,10.36,0,7.73,20,0,1606,807,3,369,0,427,35.214,-80.943139
CLT,2009,11,NW,135,15,8.13,1,3.53,0.61,1.73,0,0,590,440,17,84,14,35,35.214,-80.943139
CLT,2014,8,US,7394,989,284.78,40.47,377.26,4.4,282.09,40,6,47967,16306,2594,11566,150,17351,35.214,-80.943139
CLT,2006,7,MQ,451,126,47.64,6.98,43.34,0,28.03,24,1,7267,2770,452,2346,0,1699,35.214,-80.943139
CLT,2010,12,XE,342,107,39.87,2.56,43.12,1.5,19.96,13,0,4923,2201,97,1187,49,1389,35.214,-80.943139
CLT,2008,6,US,6372,1033,247.05,44.59,408.18,4.08,329.1,99,34,57121,14557,3036,17388,132,22008,35.214,-80.943139
CLT,2003,10,TZ,113,5,1.35,0,1,0,2.65,0,0,101,21,0,16,0,64,35.214,-80.943139
CLT,2008,2,FL,206,76,14.09,0,19.56,0,42.36,2,0,4339,517,0,794,0,3028,35.214,-80.943139
CLT,2005,6,OH,295,56,15.46,15.55,24.11,0.88,0,11,0,2593,664,1161,747,21,0,35.214,-80.943139
CLT,2004,1,OH,88,17,10.17,4.71,2.12,0,0,10,0,790,469,264,57,0,0,35.214,-80.943139
CLT,2014,3,MQ,418,88,25.14,1.14,37.53,0,24.19,13,0,3968,1496,51,1184,0,1237,35.214,-80.943139
CLT,2005,12,DH,93,35,7.15,0.22,19.17,2.45,6.02,0,0,1330,291,10,706,57,266,35.214,-80.943139
CLT,2007,5,FL,330,53,15.48,0,13.17,0,24.35,0,1,2194,510,0,362,0,1322,35.214,-80.943139
CLT,2012,1,UA,57,11,7.69,0,1.19,0,2.12,2,0,566,349,0,101,0,116,35.214,-80.943139
CLT,2006,9,NW,226,99,29.14,2.02,59.72,0,8.12,3,0,3339,1293,167,1603,0,276,35.214,-80.943139
CLT,2016,3,F9,19,0,0,0,0,0,0,2,0,0,0,0,0,0,0,35.214,-80.943139
CLT,2015,9,AA,7715,970,261.35,19.6,395.24,1.12,292.69,37,9,49401,17361,1309,14334,26,16371,35.214,-80.943139
CLT,2006,12,MQ,441,159,59.62,7.62,37.37,0,54.4,27,2,9101,3538,561,1544,0,3458,35.214,-80.943139
CLT,2010,5,FL,172,25,8.43,0,7.7,0,8.87,0,0,1089,363,0,201,0,525,35.214,-80.943139
CLT,2015,8,AA,7831,1204,367.75,47.99,405.21,3.3,379.75,113,23,74230,23836,4349,20447,96,25502,35.214,-80.943139
CLT,2010,10,9E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.214,-80.943139
CLT,2009,2,MQ,220,32,14.17,1.15,11.34,0,5.34,1,0,1314,626,56,404,0,228,35.214,-80.943139
CLT,2015,8,EV,376,98,28.95,3.03,43.28,0,22.74,10,1,5794,1549,534,1876,0,1835,35.214,-80.943139
CLT,2006,4,RU,402,109,20.74,7.28,48.08,2.09,30.81,2,2,5416,900,436,1900,58,2122,35.214,-80.943139
CLT,2006,2,US,5140,734,202.1,15.35,271.79,0,244.75,92,1,26363,6820,919,6662,0,11962,35.214,-80.943139
CLT,2014,11,F9,36,16,2.45,0.21,8.7,0,4.64,1,0,936,124,18,516,0,278,35.214,-80.943139
CLT,2016,2,UA,53,7,2.7,0.38,0.47,0,3.46,2,0,704,298,45,50,0,311,35.214,-80.943139
CLT,2008,9,FL,186,30,5.87,0,18.31,0,5.82,0,0,868,183,0,440,0,245,35.214,-80.943139
CLT,2008,11,XE,485,82,20.12,1.81,31.76,1,27.3,8,0,4693,1321,75,1154,16,2127,35.214,-80.943139
CLT,2008,7,MQ,326,83,24.82,1.79,33.56,0,22.84,10,3,4161,1381,123,1300,0,1357,35.214,-80.943139
CLT,2016,10,OO,198,12,5.64,0,3.64,0,2.71,1,1,1614,1358,0,97,0,159,35.214,-80.943139
CLT,2014,1,OO,30,9,2.78,0,1.88,0,4.33,4,0,570,172,0,73,0,325,35.214,-80.943139
CLT,2008,7,XE,491,164,52.06,2.26,55.97,0,53.72,9,5,10812,3553,150,3092,0,4017,35.214,-80.943139
CLT,2014,7,EV,490,140,48.96,4.4,51.99,0,34.66,16,4,8405,2726,593,2985,0,2101,35.214,-80.943139
CLT,2009,8,MQ,258,55,25.23,3.87,15.86,0,10.04,5,3,2509,1241,185,555,0,528,35.214,-80.943139
CLT,2015,2,DL,473,97,37.68,5.83,28.5,0,25,8,0,5513,2190,585,1027,0,1711,35.214,-80.943139
CLT,2012,5,FL,185,31,5.39,0,15,0,10.6,1,0,1281,237,0,568,0,476,35.214,-80.943139
CLT,2006,4,AA,149,35,11.1,2.13,6.45,0,15.33,1,1,1822,653,72,352,0,745,35.214,-80.943139
CLT,2004,12,US,7455,1555,433.67,30.83,523.41,0,567.1,107,7,66799,19120,1869,16356,0,29454,35.214,-80.943139
CLT,2011,3,FL,153,23,2.67,0,7.21,0,13.12,0,0,1131,55,0,279,0,797,35.214,-80.943139
CLT,2004,9,MQ,234,33,12.78,0.08,16.07,0,4.07,11,0,1064,475,11,427,0,151,35.214,-80.943139
CLT,2010,5,YV,1820,278,50,9,94.59,0,124.41,19,3,15648,3006,534,4119,0,7989,35.214,-80.943139
